time_ms,manual_arm,suction_authorize,emag_valid,line_error,signal_quality,imu_fresh,pitch_cdeg,encoder_valid,left_count,right_count,left_speed_mm_s,right_speed_mm_s,power_ok
1838,1,1,0,0,0,1,9000,1,1838,1838,100,100,1
1839,1,1,0,0,0,1,9000,1,1839,1839,100,100,1
1840,1,1,0,0,0,1,9000,1,1840,1840,100,100,1
1841,1,1,0,0,0,1,9000,1,1841,1841,100,100,1
1842,1,1,0,0,0,1,9000,1,1842,1842,100,100,1
1843,1,1,0,0,0,1,9000,1,1843,1843,100,100,1
1844,1,1,0,0,0,1,9000,1,1844,1844,100,100,1
1845,1,1,0,0,0,1,9000,1,1845,1845,100,100,1
1846,1,1,0,0,0,1,9000,1,1846,1846,100,100,1
1847,1,1,0,0,0,1,9000,1,1847,1847,100,100,1
1848,1,1,0,0,0,1,9000,1,1848,1848,100,100,1
1849,1,1,0,0,0,1,9000,1,1849,1849,100,100,1
1850,1,1,0,0,0,1,9000,1,1850,1850,100,100,1
1851,1,1,0,0,0,1,9000,1,1851,1851,100,100,1
1852,1,1,0,0,0,1,9000,1,1852,1852,100,100,1
1853,1,1,0,0,0,1,9000,1,1853,1853,100,100,1
1854,1,1,0,0,0,1,9000,1,1854,1854,100,100,1
1855,1,1,0,0,0,1,9000,1,1855,1855,100,100,1
1856,1,1,0,0,0,1,9000,1,1856,1856,100,100,1
1857,1,1,0,0,0,1,9000,1,1857,1857,100,100,1
1858,1,1,0,0,0,1,9000,1,1858,1858,100,100,1
1859,1,1,0,0,0,1,9000,1,1859,1859,100,100,1
1860,1,1,0,0,0,1,9000,1,1860,1860,100,100,1
1861,1,1,0,0,0,1,9000,1,1861,1861,100,100,1
1862,1,1,0,0,0,1,9000,1,1862,1862,100,100,1
1863,1,1,0,0,0,1,9000,1,1863,1863,100,100,1
1864,1,1,0,0,0,1,9000,1,1864,1864,100,100,1
1865,1,1,0,0,0,1,9000,1,1865,1865,100,100,1
1866,1,1,0,0,0,1,9000,1,1866,1866,100,100,1
1867,1,1,0,0,0,1,9000,1,1867,1867,100,100,1
1868,1,1,0,0,0,1,9000,1,1868,1868,100,100,1
1869,1,1,0,0,0,1,9000,1,1869,1869,100,100,1
1870,1,1,0,0,0,1,9000,1,1870,1870,100,100,1
1871,1,1,0,0,0,1,9000,1,1871,1871,100,100,1
1872,1,1,0,0,0,1,9000,1,1872,1872,100,100,1
1873,1,1,0,0,0,1,9000,1,1873,1873,100,100,1
1874,1,1,0,0,0,1,9000,1,1874,1874,100,100,1
1875,1,1,0,0,0,1,9000,1,1875,1875,100,100,1
1876,1,1,0,0,0,1,9000,1,1876,1876,100,100,1
1877,1,1,0,0,0,1,9000,1,1877,1877,100,100,1
1878,1,1,0,0,0,1,9000,1,1878,1878,100,100,1
1879,1,1,0,0,0,1,9000,1,1879,1879,100,100,1
1880,1,1,0,0,0,1,9000,1,1880,1880,100,100,1
1881,1,1,0,0,0,1,9000,1,1881,1881,100,100,1
1882,1,1,0,0,0,1,9000,1,1882,1882,100,100,1
1883,1,1,0,0,0,1,9000,1,1883,1883,100,100,1
1884,1,1,0,0,0,1,9000,1,1884,1884,100,100,1
1885,1,1,0,0,0,1,9000,1,1885,1885,100,100,1
1886,1,1,0,0,0,1,9000,1,1886,1886,100,100,1
1887,1,1,0,0,0,1,9000,1,1887,1887,100,100,1
1888,1,1,0,0,0,1,9000,1,1888,1888,100,100,1
1889,1,1,0,0,0,1,9000,1,1889,1889,100,100,1
1890,1,1,0,0,0,1,9000,1,1890,1890,100,100,1
1891,1,1,0,0,0,1,9000,1,1891,1891,100,100,1
1892,1,1,0,0,0,1,9000,1,1892,1892,100,100,1
1893,1,1,0,0,0,1,9000,1,1893,1893,100,100,1
1894,1,1,0,0,0,1,9000,1,1894,1894,100,100,1
1895,1,1,0,0,0,1,9000,1,1895,1895,100,100,1
1896,1,1,0,0,0,1,9000,1,1896,1896,100,100,1
1897,1,1,0,0,0,1,9000,1,1897,1897,100,100,1
1898,1,1,0,0,0,1,9000,1,1898,1898,100,100,1
1899,1,1,0,0,0,1,9000,1,1899,1899,100,100,1
1900,1,1,0,0,0,1,9000,1,1900,1900,100,100,1
1901,1,1,0,0,0,1,9000,1,1901,1901,100,100,1
1902,1,1,0,0,0,1,9000,1,1902,1902,100,100,1
1903,1,1,0,0,0,1,9000,1,1903,1903,100,100,1
1904,1,1,0,0,0,1,9000,1,1904,1904,100,100,1
1905,1,1,0,0,0,1,9000,1,1905,1905,100,100,1
1906,1,1,0,0,0,1,9000,1,1906,1906,100,100,1
1907,1,1,0,0,0,1,9000,1,1907,1907,100,100,1
1908,1,1,0,0,0,1,9000,1,1908,1908,100,100,1
1909,1,1,0,0,0,1,9000,1,1909,1909,100,100,1
1910,1,1,0,0,0,1,9000,1,1910,1910,100,100,1
1911,1,1,0,0,0,1,9000,1,1911,1911,100,100,1
1912,1,1,0,0,0,1,9000,1,1912,1912,100,100,1
1913,1,1,0,0,0,1,9000,1,1913,1913,100,100,1
1914,1,1,0,0,0,1,9000,1,1914,1914,100,100,1
1915,1,1,0,0,0,1,9000,1,1915,1915,100,100,1
1916,1,1,0,0,0,1,9000,1,1916,1916,100,100,1
1917,1,1,0,0,0,1,9000,1,1917,1917,100,100,1
1918,1,1,0,0,0,1,9000,1,1918,1918,100,100,1
1919,1,1,0,0,0,1,9000,1,1919,1919,100,100,1
1920,1,1,0,0,0,1,9000,1,1920,1920,100,100,1
1921,1,1,0,0,0,1,9000,1,1921,1921,100,100,1
1922,1,1,0,0,0,1,9000,1,1922,1922,100,100,1
1923,1,1,0,0,0,1,9000,1,1923,1923,100,100,1
1924,1,1,0,0,0,1,9000,1,1924,1924,100,100,1
1925,1,1,0,0,0,1,9000,1,1925,1925,100,100,1
1926,1,1,0,0,0,1,9000,1,1926,1926,100,100,1
1927,1,1,0,0,0,1,9000,1,1927,1927,100,100,1
1928,1,1,0,0,0,1,9000,1,1928,1928,100,100,1
1929,1,1,0,0,0,1,9000,1,1929,1929,100,100,1
1930,1,1,0,0,0,1,9000,1,1930,1930,100,100,1
1931,1,1,0,0,0,1,9000,1,1931,1931,100,100,1
1932,1,1,0,0,0,1,9000,1,1932,1932,100,100,1
1933,1,1,0,0,0,1,9000,1,1933,1933,100,100,1
1934,1,1,0,0,0,1,9000,1,1934,1934,100,100,1
1935,1,1,0,0,0,1,9000,1,1935,1935,100,100,1
1936,1,1,0,0,0,1,9000,1,1936,1936,100,100,1
1937,1,1,0,0,0,1,9000,1,1937,1937,100,100,1
1938,1,1,0,0,0,1,9000,1,1938,1938,100,100,1
1939,1,1,0,0,0,1,9000,1,1939,1939,100,100,1
1940,1,1,0,0,0,1,9000,1,1940,1940,100,100,1
1941,1,1,0,0,0,1,9000,1,1941,1941,100,100,1
1942,1,1,0,0,0,1,9000,1,1942,1942,100,100,1
1943,1,1,0,0,0,1,9000,1,1943,1943,100,100,1
1944,1,1,0,0,0,1,9000,1,1944,1944,100,100,1
1945,1,1,0,0,0,1,9000,1,1945,1945,100,100,1
1946,1,1,0,0,0,1,9000,1,1946,1946,100,100,1
1947,1,1,0,0,0,1,9000,1,1947,1947,100,100,1
1948,1,1,0,0,0,1,9000,1,1948,1948,100,100,1
1949,1,1,0,0,0,1,9000,1,1949,1949,100,100,1
1950,1,1,0,0,0,1,9000,1,1950,1950,100,100,1
1951,1,1,0,0,0,1,9000,1,1951,1951,100,100,1
1952,1,1,0,0,0,1,9000,1,1952,1952,100,100,1
1953,1,1,0,0,0,1,9000,1,1953,1953,100,100,1
1954,1,1,0,0,0,1,9000,1,1954,1954,100,100,1
1955,1,1,0,0,0,1,9000,1,1955,1955,100,100,1
1956,1,1,0,0,0,1,9000,1,1956,1956,100,100,1
1957,1,1,0,0,0,1,9000,1,1957,1957,100,100,1
1958,1,1,0,0,0,1,9000,1,1958,1958,100,100,1
1959,1,1,0,0,0,1,9000,1,1959,1959,100,100,1
1960,1,1,0,0,0,1,9000,1,1960,1960,100,100,1
1961,1,1,0,0,0,1,9000,1,1961,1961,100,100,1
1962,1,1,0,0,0,1,9000,1,1962,1962,100,100,1
1963,1,1,0,0,0,1,9000,1,1963,1963,100,100,1
1964,1,1,0,0,0,1,9000,1,1964,1964,100,100,1
1965,1,1,0,0,0,1,9000,1,1965,1965,100,100,1
1966,1,1,0,0,0,1,9000,1,1966,1966,100,100,1
1967,1,1,0,0,0,1,9000,1,1967,1967,100,100,1
1968,1,1,0,0,0,1,9000,1,1968,1968,100,100,1
1969,1,1,0,0,0,1,9000,1,1969,1969,100,100,1
1970,1,1,0,0,0,1,9000,1,1970,1970,100,100,1
1971,1,1,0,0,0,1,9000,1,1971,1971,100,100,1
1972,1,1,0,0,0,1,9000,1,1972,1972,100,100,1
1973,1,1,0,0,0,1,9000,1,1973,1973,100,100,1
1974,1,1,0,0,0,1,9000,1,1974,1974,100,100,1
1975,1,1,0,0,0,1,9000,1,1975,1975,100,100,1
1976,1,1,0,0,0,1,9000,1,1976,1976,100,100,1
1977,1,1,0,0,0,1,9000,1,1977,1977,100,100,1
1978,1,1,0,0,0,1,9000,1,1978,1978,100,100,1
1979,1,1,0,0,0,1,9000,1,1979,1979,100,100,1
1980,1,1,0,0,0,1,9000,1,1980,1980,100,100,1
1981,1,1,0,0,0,1,9000,1,1981,1981,100,100,1
1982,1,1,0,0,0,1,9000,1,1982,1982,100,100,1
1983,1,1,0,0,0,1,9000,1,1983,1983,100,100,1
1984,1,1,0,0,0,1,9000,1,1984,1984,100,100,1
1985,1,1,0,0,0,1,9000,1,1985,1985,100,100,1
1986,1,1,0,0,0,1,9000,1,1986,1986,100,100,1
1987,1,1,0,0,0,1,9000,1,1987,1987,100,100,1
1988,1,1,0,0,0,1,9000,1,1988,1988,100,100,1
1989,1,1,0,0,0,1,9000,1,1989,1989,100,100,1
1990,1,1,0,0,0,1,9000,1,1990,1990,100,100,1
1991,1,1,0,0,0,1,9000,1,1991,1991,100,100,1
1992,1,1,0,0,0,1,9000,1,1992,1992,100,100,1
1993,1,1,0,0,0,1,9000,1,1993,1993,100,100,1
1994,1,1,0,0,0,1,9000,1,1994,1994,100,100,1
1995,1,1,0,0,0,1,9000,1,1995,1995,100,100,1
1996,1,1,0,0,0,1,9000,1,1996,1996,100,100,1
1997,1,1,0,0,0,1,9000,1,1997,1997,100,100,1
1998,1,1,0,0,0,1,9000,1,1998,1998,100,100,1
1999,1,1,0,0,0,1,9000,1,1999,1999,100,100,1
2000,1,1,0,0,0,1,9000,1,2000,2000,100,100,1
2001,1,1,0,0,0,1,9000,1,2001,2001,100,100,1
2002,1,1,0,0,0,1,9000,1,2002,2002,100,100,1
2003,1,1,0,0,0,1,9000,1,2003,2003,100,100,1
2004,1,1,0,0,0,1,9000,1,2004,2004,100,100,1
2005,1,1,0,0,0,1,9000,1,2005,2005,100,100,1
2006,1,1,0,0,0,1,9000,1,2006,2006,100,100,1
2007,1,1,0,0,0,1,9000,1,2007,2007,100,100,1
2008,1,1,0,0,0,1,9000,1,2008,2008,100,100,1
2009,1,1,0,0,0,1,9000,1,2009,2009,100,100,1
2010,1,1,0,0,0,1,9000,1,2010,2010,100,100,1
2011,1,1,0,0,0,1,9000,1,2011,2011,100,100,1
2012,1,1,0,0,0,1,9000,1,2012,2012,100,100,1
2013,1,1,0,0,0,1,9000,1,2013,2013,100,100,1
2014,1,1,0,0,0,1,9000,1,2014,2014,100,100,1
2015,1,1,0,0,0,1,9000,1,2015,2015,100,100,1
2016,1,1,0,0,0,1,9000,1,2016,2016,100,100,1
2017,1,1,0,0,0,1,9000,1,2017,2017,100,100,1
2018,1,1,0,0,0,1,9000,1,2018,2018,100,100,1
2019,1,1,0,0,0,1,9000,1,2019,2019,100,100,1
2020,1,1,0,0,0,1,9000,1,2020,2020,100,100,1
2021,1,1,0,0,0,1,9000,1,2021,2021,100,100,1
2022,1,1,0,0,0,1,9000,1,2022,2022,100,100,1
2023,1,1,0,0,0,1,9000,1,2023,2023,100,100,1
2024,1,1,0,0,0,1,9000,1,2024,2024,100,100,1
2025,1,1,0,0,0,1,9000,1,2025,2025,100,100,1
2026,1,1,0,0,0,1,9000,1,2026,2026,100,100,1
2027,1,1,0,0,0,1,9000,1,2027,2027,100,100,1
2028,1,1,0,0,0,1,9000,1,2028,2028,100,100,1
2029,1,1,0,0,0,1,9000,1,2029,2029,100,100,1
2030,1,1,0,0,0,1,9000,1,2030,2030,100,100,1
2031,1,1,0,0,0,1,9000,1,2031,2031,100,100,1
2032,1,1,0,0,0,1,9000,1,2032,2032,100,100,1
2033,1,1,0,0,0,1,9000,1,2033,2033,100,100,1
2034,1,1,0,0,0,1,9000,1,2034,2034,100,100,1
2035,1,1,0,0,0,1,9000,1,2035,2035,100,100,1
2036,1,1,0,0,0,1,9000,1,2036,2036,100,100,1
2037,1,1,0,0,0,1,9000,1,2037,2037,100,100,1
2038,1,1,0,0,0,1,9000,1,2038,2038,100,100,1
2039,1,1,0,0,0,1,9000,1,2039,2039,100,100,1
2040,1,1,0,0,0,1,9000,1,2040,2040,100,100,1
2041,1,1,0,0,0,1,9000,1,2041,2041,100,100,1
2042,1,1,0,0,0,1,9000,1,2042,2042,100,100,1
2043,1,1,0,0,0,1,9000,1,2043,2043,100,100,1
2044,1,1,0,0,0,1,9000,1,2044,2044,100,100,1
2045,1,1,0,0,0,1,9000,1,2045,2045,100,100,1
2046,1,1,0,0,0,1,9000,1,2046,2046,100,100,1
2047,1,1,0,0,0,1,9000,1,2047,2047,100,100,1
2048,1,1,0,0,0,1,9000,1,2048,2048,100,100,1
2049,1,1,0,0,0,1,9000,1,2049,2049,100,100,1
2050,1,1,0,0,0,1,9000,1,2050,2050,100,100,1
2051,1,1,0,0,0,1,9000,1,2051,2051,100,100,1
2052,1,1,0,0,0,1,9000,1,2052,2052,100,100,1
2053,1,1,0,0,0,1,9000,1,2053,2053,100,100,1
2054,1,1,0,0,0,1,9000,1,2054,2054,100,100,1
2055,1,1,0,0,0,1,9000,1,2055,2055,100,100,1
2056,1,1,0,0,0,1,9000,1,2056,2056,100,100,1
2057,1,1,0,0,0,1,9000,1,2057,2057,100,100,1
2058,1,1,0,0,0,1,9000,1,2058,2058,100,100,1
2059,1,1,0,0,0,1,9000,1,2059,2059,100,100,1
2060,1,1,0,0,0,1,9000,1,2060,2060,100,100,1
2061,1,1,0,0,0,1,9000,1,2061,2061,100,100,1
2062,1,1,0,0,0,1,9000,1,2062,2062,100,100,1
2063,1,1,0,0,0,1,9000,1,2063,2063,100,100,1
2064,1,1,0,0,0,1,9000,1,2064,2064,100,100,1
2065,1,1,0,0,0,1,9000,1,2065,2065,100,100,1
2066,1,1,0,0,0,1,9000,1,2066,2066,100,100,1
2067,1,1,0,0,0,1,9000,1,2067,2067,100,100,1
2068,1,1,0,0,0,1,9000,1,2068,2068,100,100,1
2069,1,1,0,0,0,1,9000,1,2069,2069,100,100,1
2070,1,1,0,0,0,1,9000,1,2070,2070,100,100,1
2071,1,1,0,0,0,1,9000,1,2071,2071,100,100,1
2072,1,1,0,0,0,1,9000,1,2072,2072,100,100,1
2073,1,1,0,0,0,1,9000,1,2073,2073,100,100,1
2074,1,1,0,0,0,1,9000,1,2074,2074,100,100,1
2075,1,1,0,0,0,1,9000,1,2075,2075,100,100,1
2076,1,1,0,0,0,1,9000,1,2076,2076,100,100,1
2077,1,1,0,0,0,1,9000,1,2077,2077,100,100,1
2078,1,1,0,0,0,1,9000,1,2078,2078,100,100,1
2079,1,1,0,0,0,1,9000,1,2079,2079,100,100,1
2080,1,1,0,0,0,1,9000,1,2080,2080,100,100,1
2081,1,1,0,0,0,1,9000,1,2081,2081,100,100,1
2082,1,1,0,0,0,1,9000,1,2082,2082,100,100,1
2083,1,1,0,0,0,1,9000,1,2083,2083,100,100,1
2084,1,1,0,0,0,1,9000,1,2084,2084,100,100,1
2085,1,1,0,0,0,1,9000,1,2085,2085,100,100,1
2086,1,1,0,0,0,1,9000,1,2086,2086,100,100,1
2087,1,1,0,0,0,1,9000,1,2087,2087,100,100,1
2088,1,1,0,0,0,1,9000,1,2088,2088,100,100,1
2089,1,1,0,0,0,1,9000,1,2089,2089,100,100,1
2090,1,1,0,0,0,1,9000,1,2090,2090,100,100,1
2091,1,1,0,0,0,1,9000,1,2091,2091,100,100,1
2092,1,1,0,0,0,1,9000,1,2092,2092,100,100,1
2093,1,1,0,0,0,1,9000,1,2093,2093,100,100,1
2094,1,1,0,0,0,1,9000,1,2094,2094,100,100,1
2095,1,1,0,0,0,1,9000,1,2095,2095,100,100,1
2096,1,1,0,0,0,1,9000,1,2096,2096,100,100,1
2097,1,1,0,0,0,1,9000,1,2097,2097,100,100,1
2098,1,1,0,0,0,1,9000,1,2098,2098,100,100,1
2099,1,1,0,0,0,1,9000,1,2099,2099,100,100,1
2100,1,1,0,0,0,1,9000,1,2100,2100,100,100,1
2101,1,1,0,0,0,1,9000,1,2101,2101,100,100,1
2102,1,1,0,0,0,1,9000,1,2102,2102,100,100,1
2103,1,1,0,0,0,1,9000,1,2103,2103,100,100,1
2104,1,1,0,0,0,1,9000,1,2104,2104,100,100,1
2105,1,1,0,0,0,1,9000,1,2105,2105,100,100,1
2106,1,1,0,0,0,1,9000,1,2106,2106,100,100,1
2107,1,1,0,0,0,1,9000,1,2107,2107,100,100,1
2108,1,1,0,0,0,1,9000,1,2108,2108,100,100,1
2109,1,1,0,0,0,1,9000,1,2109,2109,100,100,1
2110,1,1,0,0,0,1,9000,1,2110,2110,100,100,1
2111,1,1,0,0,0,1,9000,1,2111,2111,100,100,1
2112,1,1,0,0,0,1,9000,1,2112,2112,100,100,1
2113,1,1,0,0,0,1,9000,1,2113,2113,100,100,1
2114,1,1,0,0,0,1,9000,1,2114,2114,100,100,1
2115,1,1,0,0,0,1,9000,1,2115,2115,100,100,1
2116,1,1,0,0,0,1,9000,1,2116,2116,100,100,1
2117,1,1,0,0,0,1,9000,1,2117,2117,100,100,1
2118,1,1,0,0,0,1,9000,1,2118,2118,100,100,1
2119,1,1,0,0,0,1,9000,1,2119,2119,100,100,1
2120,1,1,0,0,0,1,9000,1,2120,2120,100,100,1
2121,1,1,0,0,0,1,9000,1,2121,2121,100,100,1
2122,1,1,0,0,0,1,9000,1,2122,2122,100,100,1
2123,1,1,0,0,0,1,9000,1,2123,2123,100,100,1
2124,1,1,0,0,0,1,9000,1,2124,2124,100,100,1
2125,1,1,0,0,0,1,9000,1,2125,2125,100,100,1
2126,1,1,0,0,0,1,9000,1,2126,2126,100,100,1
2127,1,1,0,0,0,1,9000,1,2127,2127,100,100,1
2128,1,1,0,0,0,1,9000,1,2128,2128,100,100,1
2129,1,1,0,0,0,1,9000,1,2129,2129,100,100,1
2130,1,1,0,0,0,1,9000,1,2130,2130,100,100,1
2131,1,1,0,0,0,1,9000,1,2131,2131,100,100,1
2132,1,1,0,0,0,1,9000,1,2132,2132,100,100,1
2133,1,1,0,0,0,1,9000,1,2133,2133,100,100,1
2134,1,1,0,0,0,1,9000,1,2134,2134,100,100,1
2135,1,1,0,0,0,1,9000,1,2135,2135,100,100,1
2136,1,1,0,0,0,1,9000,1,2136,2136,100,100,1
2137,1,1,0,0,0,1,9000,1,2137,2137,100,100,1
2138,1,1,0,0,0,1,9000,1,2138,2138,100,100,1
2139,1,1,0,0,0,1,9000,1,2139,2139,100,100,1
2140,1,1,0,0,0,1,9000,1,2140,2140,100,100,1
2141,1,1,0,0,0,1,9000,1,2141,2141,100,100,1
2142,1,1,0,0,0,1,9000,1,2142,2142,100,100,1
2143,1,1,0,0,0,1,9000,1,2143,2143,100,100,1
2144,1,1,0,0,0,1,9000,1,2144,2144,100,100,1
2145,1,1,0,0,0,1,9000,1,2145,2145,100,100,1
2146,1,1,0,0,0,1,9000,1,2146,2146,100,100,1
2147,1,1,0,0,0,1,9000,1,2147,2147,100,100,1
2148,1,1,0,0,0,1,9000,1,2148,2148,100,100,1
2149,1,1,0,0,0,1,9000,1,2149,2149,100,100,1
2150,1,1,0,0,0,1,9000,1,2150,2150,100,100,1
2151,1,1,0,0,0,1,9000,1,2151,2151,100,100,1
2152,1,1,0,0,0,1,9000,1,2152,2152,100,100,1
2153,1,1,0,0,0,1,9000,1,2153,2153,100,100,1
2154,1,1,0,0,0,1,9000,1,2154,2154,100,100,1
2155,1,1,0,0,0,1,9000,1,2155,2155,100,100,1
2156,1,1,0,0,0,1,9000,1,2156,2156,100,100,1
2157,1,1,0,0,0,1,9000,1,2157,2157,100,100,1
2158,1,1,0,0,0,1,9000,1,2158,2158,100,100,1
2159,1,1,0,0,0,1,9000,1,2159,2159,100,100,1
2160,1,1,0,0,0,1,9000,1,2160,2160,100,100,1
2161,1,1,0,0,0,1,9000,1,2161,2161,100,100,1
2162,1,1,0,0,0,1,9000,1,2162,2162,100,100,1
2163,1,1,0,0,0,1,9000,1,2163,2163,100,100,1
2164,1,1,0,0,0,1,9000,1,2164,2164,100,100,1
2165,1,1,0,0,0,1,9000,1,2165,2165,100,100,1
2166,1,1,0,0,0,1,9000,1,2166,2166,100,100,1
2167,1,1,0,0,0,1,9000,1,2167,2167,100,100,1
2168,1,1,0,0,0,1,9000,1,2168,2168,100,100,1
2169,1,1,0,0,0,1,9000,1,2169,2169,100,100,1
2170,1,1,0,0,0,1,9000,1,2170,2170,100,100,1
2171,1,1,0,0,0,1,9000,1,2171,2171,100,100,1
2172,1,1,0,0,0,1,9000,1,2172,2172,100,100,1
2173,1,1,0,0,0,1,9000,1,2173,2173,100,100,1
2174,1,1,0,0,0,1,9000,1,2174,2174,100,100,1
2175,1,1,0,0,0,1,9000,1,2175,2175,100,100,1
2176,1,1,0,0,0,1,9000,1,2176,2176,100,100,1
2177,1,1,0,0,0,1,9000,1,2177,2177,100,100,1
2178,1,1,0,0,0,1,9000,1,2178,2178,100,100,1
2179,1,1,0,0,0,1,9000,1,2179,2179,100,100,1
2180,1,1,0,0,0,1,9000,1,2180,2180,100,100,1
2181,1,1,0,0,0,1,9000,1,2181,2181,100,100,1
2182,1,1,0,0,0,1,9000,1,2182,2182,100,100,1
2183,1,1,0,0,0,1,9000,1,2183,2183,100,100,1
2184,1,1,0,0,0,1,9000,1,2184,2184,100,100,1
2185,1,1,0,0,0,1,9000,1,2185,2185,100,100,1
2186,1,1,0,0,0,1,9000,1,2186,2186,100,100,1
2187,1,1,0,0,0,1,9000,1,2187,2187,100,100,1
2188,1,1,0,0,0,1,9000,1,2188,2188,100,100,1
2189,1,1,0,0,0,1,9000,1,2189,2189,100,100,1
2190,1,1,0,0,0,1,9000,1,2190,2190,100,100,1
2191,1,1,0,0,0,1,9000,1,2191,2191,100,100,1
2192,1,1,0,0,0,1,9000,1,2192,2192,100,100,1
2193,1,1,0,0,0,1,9000,1,2193,2193,100,100,1
2194,1,1,0,0,0,1,9000,1,2194,2194,100,100,1
2195,1,1,0,0,0,1,9000,1,2195,2195,100,100,1
2196,1,1,0,0,0,1,9000,1,2196,2196,100,100,1
2197,1,1,0,0,0,1,9000,1,2197,2197,100,100,1
2198,1,1,0,0,0,1,9000,1,2198,2198,100,100,1
2199,1,1,0,0,0,1,9000,1,2199,2199,100,100,1
2200,1,1,0,0,0,1,9000,1,2200,2200,100,100,1
2201,1,1,0,0,0,1,9000,1,2201,2201,100,100,1
2202,1,1,0,0,0,1,9000,1,2202,2202,100,100,1
2203,1,1,0,0,0,1,9000,1,2203,2203,100,100,1
2204,1,1,0,0,0,1,9000,1,2204,2204,100,100,1
2205,1,1,0,0,0,1,9000,1,2205,2205,100,100,1
2206,1,1,0,0,0,1,9000,1,2206,2206,100,100,1
2207,1,1,0,0,0,1,9000,1,2207,2207,100,100,1
2208,1,1,0,0,0,1,9000,1,2208,2208,100,100,1
2209,1,1,0,0,0,1,9000,1,2209,2209,100,100,1
2210,1,1,0,0,0,1,9000,1,2210,2210,100,100,1
2211,1,1,0,0,0,1,9000,1,2211,2211,100,100,1
2212,1,1,0,0,0,1,9000,1,2212,2212,100,100,1
2213,1,1,0,0,0,1,9000,1,2213,2213,100,100,1
2214,1,1,0,0,0,1,9000,1,2214,2214,100,100,1
2215,1,1,0,0,0,1,9000,1,2215,2215,100,100,1
2216,1,1,0,0,0,1,9000,1,2216,2216,100,100,1
2217,1,1,0,0,0,1,9000,1,2217,2217,100,100,1
2218,1,1,0,0,0,1,9000,1,2218,2218,100,100,1
2219,1,1,0,0,0,1,9000,1,2219,2219,100,100,1
2220,1,1,0,0,0,1,9000,1,2220,2220,100,100,1
2221,1,1,0,0,0,1,9000,1,2221,2221,100,100,1
2222,1,1,0,0,0,1,9000,1,2222,2222,100,100,1
2223,1,1,0,0,0,1,9000,1,2223,2223,100,100,1
2224,1,1,0,0,0,1,9000,1,2224,2224,100,100,1
2225,1,1,0,0,0,1,9000,1,2225,2225,100,100,1
2226,1,1,0,0,0,1,9000,1,2226,2226,100,100,1
2227,1,1,0,0,0,1,9000,1,2227,2227,100,100,1
2228,1,1,0,0,0,1,9000,1,2228,2228,100,100,1
2229,1,1,0,0,0,1,9000,1,2229,2229,100,100,1
2230,1,1,0,0,0,1,9000,1,2230,2230,100,100,1
2231,1,1,0,0,0,1,9000,1,2231,2231,100,100,1
2232,1,1,0,0,0,1,9000,1,2232,2232,100,100,1
2233,1,1,0,0,0,1,9000,1,2233,2233,100,100,1
2234,1,1,0,0,0,1,9000,1,2234,2234,100,100,1
2235,1,1,0,0,0,1,9000,1,2235,2235,100,100,1
2236,1,1,0,0,0,1,9000,1,2236,2236,100,100,1
2237,1,1,0,0,0,1,9000,1,2237,2237,100,100,1
2238,1,1,0,0,0,1,9000,1,2238,2238,100,100,1
2239,1,1,0,0,0,1,9000,1,2239,2239,100,100,1
2240,1,1,0,0,0,1,9000,1,2240,2240,100,100,1
2241,1,1,0,0,0,1,9000,1,2241,2241,100,100,1
2242,1,1,0,0,0,1,9000,1,2242,2242,100,100,1
2243,1,1,0,0,0,1,9000,1,2243,2243,100,100,1
2244,1,1,0,0,0,1,9000,1,2244,2244,100,100,1
2245,1,1,0,0,0,1,9000,1,2245,2245,100,100,1
2246,1,1,0,0,0,1,9000,1,2246,2246,100,100,1
2247,1,1,0,0,0,1,9000,1,2247,2247,100,100,1
2248,1,1,0,0,0,1,9000,1,2248,2248,100,100,1
2249,1,1,0,0,0,1,9000,1,2249,2249,100,100,1
2250,1,1,0,0,0,1,9000,1,2250,2250,100,100,1
2251,1,1,0,0,0,1,9000,1,2251,2251,100,100,1
2252,1,1,0,0,0,1,9000,1,2252,2252,100,100,1
2253,1,1,0,0,0,1,9000,1,2253,2253,100,100,1
2254,1,1,0,0,0,1,9000,1,2254,2254,100,100,1
2255,1,1,0,0,0,1,9000,1,2255,2255,100,100,1
2256,1,1,0,0,0,1,9000,1,2256,2256,100,100,1
2257,1,1,0,0,0,1,9000,1,2257,2257,100,100,1
2258,1,1,0,0,0,1,9000,1,2258,2258,100,100,1
2259,1,1,0,0,0,1,9000,1,2259,2259,100,100,1
2260,1,1,0,0,0,1,9000,1,2260,2260,100,100,1
2261,1,1,0,0,0,1,9000,1,2261,2261,100,100,1
2262,1,1,0,0,0,1,9000,1,2262,2262,100,100,1
2263,1,1,0,0,0,1,9000,1,2263,2263,100,100,1
2264,1,1,0,0,0,1,9000,1,2264,2264,100,100,1
2265,1,1,0,0,0,1,9000,1,2265,2265,100,100,1
2266,1,1,0,0,0,1,9000,1,2266,2266,100,100,1
2267,1,1,0,0,0,1,9000,1,2267,2267,100,100,1
2268,1,1,0,0,0,1,9000,1,2268,2268,100,100,1
2269,1,1,0,0,0,1,9000,1,2269,2269,100,100,1
2270,1,1,0,0,0,1,9000,1,2270,2270,100,100,1
2271,1,1,0,0,0,1,9000,1,2271,2271,100,100,1
